FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,DifferenceTotal,VotesTotal2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,PercentageDemocratOrRepublican,OnlyRepublicanPERCENTAGE2016,OnlyDemocratPERCENTAGE2016,VotesONLYRepublican2016,VotesONLYDDemocratic2016,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
29177,"Ste. Genevieve County, Missouri",37.907931,-90.1726,MO,County,Central-S,2542,5496,2954,8469.00,30,65,0,65,0.65,0,2954,0,,17337,0.36,0.01,0,0.02,0.01,0.22,14.6,670,0.29,33986
29179,"St. Francois County, Missouri",37.839741,-90.50567,MO,County,Central-S,6250,17468,11218,24728.00,25,71,0,71,0.71,0,11218,0,,22921,0.45,0.01,0,0.01,0.01,0.12,36.4,499,0.3,46874
29181,"St. Louis County, Missouri",38.654152,-90.37848,MO,County,Central-S,390939,223266,167673,646048.00,61,35,1,-61,0,0.61,0,167673,,18544,0.48,0.05,0,0.01,0.01,0.19,144.6,452,0.33,40376
29183,"Saline County, Missouri",39.123835,-93.20445,MO,County,Central-S,2789,5977,3188,9274.00,30,64,0,64,0.64,0,3188,0,,34795,0.7,0.24,0.04,0.03,0.07,0.11,1966.4,508,0.29,60093
29185,"Schuyler County, Missouri",40.467327,-92.52704,MO,County,Central-S,354,1505,1151,1936.00,18,78,0,78,0.78,0,1151,0,,19006,0.44,0.05,0.01,0.1,0.06,0.19,30.9,756,0.38,41112
29186,"Scotland County, Missouri",40.438738,-92.14661,MO,County,Central-S,365,1525,1160,1968.00,19,77,0,77,0.77,0,1160,0,,18160,0.39,0,0,0.01,0.02,0.24,14.4,307,0.3,34644
29187,"Scott County, Missouri",37.042732,-89.57855,MO,County,Central-S,3575,13168,9593,17256.00,21,76,0,76,0.76,0,9593,0,,20363,0.39,0,0,0.01,0,0.18,11.1,437,0.31,38281
29189,"Shannon County, Missouri",37.125329,-91.39842,MO,County,Central-S,776,2966,2190,3904.00,20,76,0,76,0.76,0,2190,0,,20825,0.39,0.12,0,0.02,0.01,0.19,93.3,420,0.37,40532
29195,"Shelby County, Missouri",39.774758,-92.08544,MO,County,Central-S,606,2524,1918,3255.00,19,78,0,78,0.78,0,1918,0,,16862,0.42,0,0,0.02,0.01,0.25,8.4,1004,0.3,27382
29197,"Stoddard County, Missouri",36.847028,-89.9587,MO,County,Central-S,1876,11079,9203,13291.00,14,83,0,83,0.83,0,9203,0,,19331,0.46,0.01,0,0.01,0.01,0.18,12.7,501,0.33,42498
29199,"Stone County, Missouri",36.714982,-93.45702,MO,County,Central-S,2887,13158,10271,16567.00,17,79,0,79,0.79,0,10271,0,,22967,0.39,0.01,0,0.02,0,0.15,36.4,823,0.33,38329
29201,"Sullivan County, Missouri",40.20988,-93.13398,MO,County,Central-S,526,1884,1358,2486.00,21,76,0,76,0.76,0,1358,0,,21733,0.45,0,0,0.02,0.01,0.17,69.4,464,0.33,40642
29203,"Taney County, Missouri",36.650639,-93.16512,MO,County,Central-S,4373,18276,13903,23515.00,19,78,0,78,0.78,0,13903,0,,19279,0.36,0.01,0,0.19,0.1,0.17,10.4,648,0.36,36642
29205,"Texas County, Missouri",37.294746,-91.97122,MO,County,Central-S,1728,8875,7147,10956.00,16,81,0,81,0.81,0,7147,0,,20231,0.5,0.02,0.01,0.05,0.04,0.19,81.8,632,0.31,35731
29207,"Vernon County, Missouri",37.849768,-94.34855,MO,County,Central-S,1707,6533,4826,8599.00,20,76,0,76,0.76,0,4826,0,,17868,0.36,0.04,0,0.02,0.01,0.21,22.1,1177,0.33,33755
29209,"Warren County, Missouri",38.765482,-91.13652,MO,County,Central-S,3915,11111,7196,15784.00,25,70,0,70,0.7,0,7196,0,,19734,0.44,0.01,0.01,0.02,0.02,0.21,25.6,826,0.3,40267
29211,"Washington County, Missouri",37.956596,-90.83072,MO,County,Central-S,1926,7048,5122,9282.00,21,76,0,76,0.76,0,5122,0,,24692,0.5,0.02,0.01,0.03,0.02,0.13,75.8,429,0.28,52959
29213,"Wayne County, Missouri",37.113637,-90.49248,MO,County,Central-S,948,4658,3710,5762.00,17,81,0,81,0.81,0,3710,0,,17703,0.32,0.02,0,0.01,0.01,0.23,33.2,760,0.34,34581
29215,"Webster County, Missouri",37.266991,-92.89501,MO,County,Central-S,3177,12840,9663,16743.00,19,77,0,77,0.77,0,9663,0,,18970,0.37,0.01,0,0.01,0,0.22,17.8,759,0.36,30721
29217,"Worth County, Missouri",40.475472,-94.4276,MO,County,Central-S,195,808,613,1046.00,19,77,0,77,0.77,0,613,0,,19955,0.45,0.01,0,0.02,0.01,0.19,61,593,0.34,41561
29219,"Wright County, Missouri",37.227226,-92.46802,MO,County,Central-S,1170,6707,5537,8119.00,14,83,0,83,0.83,0,5537,0,,22967,0.43,0.01,0,0.01,0,0.13,8.1,267,0.3,38802
29221,"Beaverhead County, Montana",45.186254,-112.86587,MO,County,Central-S,1143,3353,2210,4849.00,24,69,0,69,0.69,0,2210,0,,14752,0.37,0.01,0,0.02,0.02,0.28,27.6,682,0.31,31600
29223,"Big Horn County, Montana",45.510113,-107.48375,MT,County,Pacific-N,2094,1853,241,4237.00,49,44,1,-49,0,0.49,0,241,,22872,0.62,0,0.01,0.04,0.01,0.15,1.7,5542,0.24,41602
29225,"Blaine County, Montana",48.459793,-108.95677,MT,County,Pacific-N,1202,1268,66,2684.00,45,47,0,47,0.47,0,66,0,,15695,0.52,0,0,0.05,0.01,0.26,2.6,4995,0.39,38871
29227,"Broadwater County, Montana",46.306192,-111.49424,MT,County,Pacific-N,573,2348,1775,3133.00,18,75,0,75,0.75,0,1775,0,,17437,0.57,0,0,0.02,0.01,0.29,1.5,4228,0.36,35740
29229,"Carbon County, Montana",45.313192,-109.08758,MT,County,Pacific-N,1828,3748,1920,5991.00,31,63,0,63,0.63,0,1920,0,,24270,0.52,0,0,0.03,0.01,0.11,4.7,1193,0.3,49758
29510,"Carter County, Montana",45.556276,-104.48122,MT,County,Pacific-N,70,678,608,786.00,9,86,0,86,0.86,0,608,0,,27599,0.63,0,0,0.02,0.02,0.11,4.9,2049,0.24,47520
30001,"Cascade County, Montana",47.433941,-111.32424,MT,County,Pacific-N,12175,19632,7457,34570.00,35,57,0,57,0.57,0,7457,0,,24921,0.54,0,0,0.01,0,0.14,0.3,3341,0.25,41466
30003,"Chouteau County, Montana",47.915101,-110.39675,MT,County,Pacific-N,732,1679,947,2603.00,28,65,0,65,0.65,0,947,0,,24727,0.61,0.02,0.01,0.04,0.02,0.15,30.1,2698,0.28,42903
30005,"Custer County, Montana",46.324144,-105.76653,MT,County,Pacific-N,1176,3657,2481,5185.00,23,71,0,71,0.71,0,2481,0,,21737,0.58,0,0,0.02,0.02,0.22,1.5,3972,0.26,41004
30007,"Daniels County, Montana",48.79152,-105.39954,MT,County,Pacific-N,168,730,562,962.00,18,76,0,76,0.76,0,562,0,,23910,0.61,0,0,0.03,0.02,0.13,3.1,3783,0.31,47493
30009,"Dawson County, Montana",47.173749,-104.80258,MT,County,Pacific-N,787,3320,2533,4374.00,18,76,0,76,0.76,0,2533,0,,31449,0.63,0,0,0.02,0.02,0.1,1.2,1426,0.26,47376
30011,"Deer Lodge County, Montana",46.12062,-112.98746,MT,County,Pacific-N,2058,1763,295,4206.00,49,42,1,-49,0,0.49,0,295,,26126,0.6,0,0,0.02,0.01,0.16,3.8,2372,0.31,50540
30013,"Fallon County, Montana",46.371424,-104.41415,MT,County,Pacific-N,154,1279,1125,1484.00,10,86,0,86,0.86,0,1125,0,,22052,0.55,0,0.01,0.03,0.02,0.21,12.6,737,0.26,38178
30015,"Fergus County, Montana",47.111314,-109.44896,MT,County,Pacific-N,1202,4269,3067,5840.00,21,73,0,73,0.73,0,3067,0,,28563,0.52,0,0.01,0.01,0.01,0.06,1.8,1621,0.28,59102
30017,"Flathead County, Montana",48.26788,-114.32127,MT,County,Pacific-N,13293,30240,16947,46570.00,29,65,0,65,0.65,0,16947,0,,24429,0.59,0,0,0.02,0.01,0.14,2.7,4340,0.26,42915
30019,"Gallatin County, Montana",45.663871,-111.18678,MT,County,Pacific-N,24246,23802,444,53819.00,45,44,1,-45,0,0.45,0,444,,25790,0.63,0,0.01,0.02,0.02,0.14,17.9,5088,0.23,47351
30021,"Garfield County, Montana",47.207335,-106.97963,MT,County,Pacific-N,34,653,619,718.00,5,91,0,91,0.91,0,619,0,,28939,0.77,0,0.01,0.03,0.02,0.14,34.4,2603,0.16,51569
30023,"Glacier County, Montana",48.627154,-112.81011,MT,County,Pacific-N,3121,1620,1501,5075.00,62,32,1,-62,0,0.62,0,1501,,25921,0.46,0,0,0.01,0,0.11,0.3,4675,0.26,42757
30025,"Golden Valley County, Montana",46.390395,-109.1253,MT,County,Pacific-N,71,365,294,474.00,15,77,0,77,0.77,0,294,0,,15604,0.53,0,0,0.02,0.02,0.34,4.5,2996,0.34,33428
30027,"Granite County, Montana",46.437588,-113.36553,MT,County,Pacific-N,472,1192,720,1777.00,27,67,0,67,0.67,0,720,0,,23508,0.48,0,0.01,0.04,0,0.21,0.8,1175,0.24,37316
30029,"Hill County, Montana",48.559559,-110.03052,MT,County,Pacific-N,2371,3478,1107,6445.00,37,54,0,54,0.54,0,1107,0,,26277,0.56,0,0,0.02,0.02,0.15,1.8,1727,0.29,47902
30031,"Jefferson County, Montana",46.119657,-112.11772,MT,County,Pacific-N,1998,4177,2179,6714.00,30,62,0,62,0.62,0,2179,0,,21376,0.66,0,0.01,0.03,0.02,0.19,5.6,2899,0.33,43509
30033,"Judith Basin County, Montana",47.047569,-110.18415,MT,County,Pacific-N,235,872,637,1208.00,20,72,0,72,0.72,0,637,0,,30397,0.65,0,0,0.02,0.01,0.08,6.9,1656,0.28,61575
30035,"Lake County, Montana",47.652922,-114.12644,MT,County,Pacific-N,4776,7530,2754,13181.00,36,57,0,57,0.57,0,2754,0,,24260,0.6,0,0,0.02,0.01,0.12,1.1,1870,0.29,43272
30037,"Lewis and Clark County, Montana",46.813873,-112.15393,MT,County,Pacific-N,14478,16895,2417,34478.00,42,49,0,49,0.49,0,2417,0,,21521,0.6,0,0,0.04,0.02,0.22,19.3,1490,0.28,38221
30039,"Liberty County, Montana",48.5509,-111.00486,MT,County,Pacific-N,206,698,492,961.00,21,73,0,73,0.73,0,492,0,,28400,0.71,0.01,0.01,0.03,0.01,0.1,18.3,3459,0.24,53572
30041,"Lincoln County, Montana",48.558617,-115.35934,MT,County,Pacific-N,2041,6729,4688,9330.00,22,72,0,72,0.72,0,4688,0,,25522,0.57,0,0,0.01,0.04,0.21,1.6,1430,0.27,37911
30043,"McCone County, Montana",47.63527,-105.72972,MT,County,Pacific-N,154,862,708,1095.00,14,79,0,79,0.79,0,708,0,,21719,0.55,0,0,0.03,0.02,0.18,5.4,3613,0.29,36734
30045,"Madison County, Montana",45.435828,-111.93224,MT,County,Pacific-N,1180,3297,2117,4743.00,25,70,0,70,0.7,0,2117,0,,27161,0.48,0.01,0,0.01,0,0.07,0.7,2643,0.24,43132
30047,"Meagher County, Montana",46.565307,-110.8749,MT,County,Pacific-N,193,729,536,977.00,20,75,0,75,0.75,0,536,0,,33062,0.63,0,0,0.03,0.02,0.09,2.1,3587,0.22,41539
30049,"Mineral County, Montana",47.143735,-114.96505,MT,County,Pacific-N,519,1330,811,2012.00,26,66,0,66,0.66,0,811,0,,20288,0.51,0,0,0.02,0.02,0.14,0.8,2392,0.24,36903
30051,"Missoula County, Montana",46.939971,-113.9686,MT,County,Pacific-N,31543,22250,9293,59202.00,53,38,1,-53,0,0.53,0,9293,,19859,0.44,0,0.01,0.03,0.01,0.18,3.5,1219,0.28,36449
30053,"Musselshell County, Montana",46.554576,-108.39222,MT,County,Pacific-N,332,1967,1635,2441.00,14,81,0,81,0.81,0,1635,0,,25764,0.72,0.01,0.01,0.03,0.03,0.17,42.2,2593,0.22,44716
30055,"Park County, Montana",45.653282,-110.54693,MT,County,Pacific-N,3595,4980,1385,9359.00,38,53,0,53,0.53,0,1385,0,,23022,0.52,0.01,0,0.03,0.02,0.13,2.4,1868,0.28,39827
30057,"Petroleum County, Montana",47.000478,-108.29005,MT,County,Pacific-N,30,278,248,322.00,9,86,0,86,0.86,0,248,0,,24611,0.64,0,0,0.03,0.02,0.12,5.6,2803,0.23,42942
30059,"Phillips County, Montana",48.361061,-107.82219,MT,County,Pacific-N,318,1723,1405,2171.00,15,79,0,79,0.79,0,1405,0,,22714,0.51,0,0,0.01,0,0.11,0.3,1655,0.25,35092
30061,"Pondera County, Montana",48.221852,-112.20068,MT,County,Pacific-N,738,1799,1061,2723.00,27,66,0,66,0.66,0,1061,0,,22890,0.54,0,0,0.02,0.01,0.14,0.8,5140,0.29,41595
30063,"Powder River County, Montana",45.363372,-105.625,MT,County,Pacific-N,127,884,757,1053.00,12,84,0,84,0.84,0,757,0,,22256,0.57,0,0,0.02,0.03,0.18,3.8,1623,0.29,39292
30065,"Powell County, Montana",46.634027,-112.77805,MT,County,Pacific-N,551,2029,1478,2794.00,20,73,0,73,0.73,0,1478,0,,28528,0.63,0,0,0.02,0,0.09,0.5,3297,0.27,44644
30067,"Prairie County, Montana",46.887225,-105.36863,MT,County,Pacific-N,100,556,456,689.00,15,81,0,81,0.81,0,456,0,,19736,0.54,0.01,0.01,0.02,0,0.15,3,2326,0.28,40072
30069,"Ravalli County, Montana",46.210173,-114.11723,MT,County,Pacific-N,6223,14810,8587,22556.00,28,66,0,66,0.66,0,8587,0,,20644,0.42,0,0.01,0.02,0.02,0.21,0.7,1737,0.26,40140
30071,"Richland County, Montana",47.779342,-104.45825,MT,County,Pacific-N,671,3908,3237,4871.00,14,80,0,80,0.8,0,3237,0,,22872,0.57,0,0.01,0.03,0.02,0.17,16.8,2391,0.23,42902
30073,"Roosevelt County, Montana",48.208479,-104.98904,MT,County,Pacific-N,1560,1797,237,3652.00,43,49,0,49,0.49,0,237,0,,32036,0.55,0.01,0,0.04,0.01,0.14,4.7,2084,0.31,65738
30075,"Rosebud County, Montana",45.97391,-106.65446,MT,County,Pacific-N,987,2253,1266,3453.00,29,65,0,65,0.65,0,1266,0,,16888,0.44,0,0,0.02,0.01,0.27,4.4,2355,0.37,37511
30077,"Sanders County, Montana",47.633114,-115.08446,MT,County,Pacific-N,1218,4286,3068,5953.00,21,72,0,72,0.72,0,3068,0,,22229,0.58,0,0.01,0.04,0.01,0.17,1.8,5010,0.36,50751
30079,"Sheridan County, Montana",48.706724,-104.4568,MT,County,Pacific-N,477,1241,764,1835.00,26,68,0,68,0.68,0,764,0,,19188,0.46,0,0,0.03,0.02,0.22,4.1,2761,0.27,32815
30081,"Silver Bow County, Montana",45.960929,-112.56253,MT,County,Pacific-N,8619,6376,2243,16452.00,52,39,1,-52,0,0.52,0,2243,,31378,0.61,0,0,0.02,0.01,0.12,2,1677,0.3,52711
30083,"Stillwater County, Montana",45.630108,-109.36631,MT,County,Pacific-N,908,3661,2753,4873.00,19,75,0,75,0.75,0,2753,0,,23562,0.54,0,0.01,0.04,0.02,0.19,47.6,718,0.26,39882
30085,"Sweet Grass County, Montana",45.855412,-109.91781,MT,County,Pacific-N,402,1595,1193,2107.00,19,76,0,76,0.76,0,1193,0,,28868,0.56,0,0,0.03,0.01,0.08,5.1,1795,0.22,60812
30087,"Teton County, Montana",47.815653,-112.15258,MT,County,Pacific-N,808,2170,1362,3188.00,25,68,0,68,0.68,0,1362,0,,22743,0.57,0,0.01,0.02,0.02,0.14,2,1855,0.24,45000
30089,"Toole County, Montana",48.602469,-111.81857,MT,County,Pacific-N,402,1497,1095,2037.00,20,73,0,73,0.73,0,1095,0,,22799,0.57,0,0,0.01,0.02,0.15,2.7,2272,0.27,46208
30091,"Treasure County, Montana",46.254434,-107.29154,MT,County,Pacific-N,59,351,292,443.00,13,79,0,79,0.79,0,292,0,,23162,0.52,0.01,0.01,0.03,0.04,0.16,2.8,1916,0.27,45207
30093,"Valley County, Montana",48.258176,-106.56053,MT,County,Pacific-N,886,2698,1812,3894.00,23,69,0,69,0.69,0,1812,0,,23948,0.54,0,0,0.03,0.01,0.11,0.7,977,0.26,47089
30095,"Wheatland County, Montana",46.448894,-109.85471,MT,County,Pacific-N,179,702,523,946.00,19,74,0,74,0.74,0,523,0,,25685,0.54,0,0.01,0.02,0.01,0.14,1.5,4926,0.29,46328
30097,"Wibaux County, Montana",46.969132,-104.19232,MT,County,Pacific-N,55,463,408,541.00,10,86,0,86,0.86,0,408,0,,17336,0.41,0,0.01,0.02,0,0.11,1.5,1423,0.25,35875
30099,"Yellowstone County, Montana",45.816535,-108.46071,MT,County,Pacific-N,22171,40920,18749,69103.00,32,59,0,59,0.59,0,18749,0,,27492,0.49,0,0,0.02,0,0.13,1.1,889,0.27,43859
30101,"Adams County, Nebraska",40.560857,-98.45617,MT,County,Pacific-N,3302,9287,5985,13294.00,25,70,0,70,0.7,0,5985,0,,27761,0.62,0.01,0.01,0.05,0.02,0.12,56.2,2633,0.25,51653
30103,"Antelope County, Nebraska",42.183199,-98.05785,NE,County,Central-N,383,2732,2349,3239.00,12,84,0,84,0.84,0,2349,0,,25571,0.57,0.01,0.02,0.08,0.05,0.13,55.7,563,0.33,48658
30105,"Arthur County, Nebraska",41.580869,-101.68402,NE,County,Central-N,17,244,227,272.00,6,90,0,90,0.9,0,227,0,,25186,0.55,0,0,0.03,0.02,0.11,7.8,857,0.28,50919
30107,"Banner County, Nebraska",41.533313,-103.70459,NE,County,Central-N,19,357,338,393.00,5,91,0,91,0.91,0,338,0,,17656,0.73,0,0,0.05,0,0.07,0.6,715,0.3,43408
30109,"Blaine County, Nebraska",41.866749,-99.97689,NE,County,Central-N,30,276,246,316.00,10,87,0,87,0.87,0,246,0,,25814,0.59,0,0,0.04,0.04,0.15,0.9,746,0.34,48990
30111,"Boone County, Nebraska",41.686566,-98.02843,NE,County,Central-N,414,2299,1885,2867.00,14,80,0,80,0.8,0,1885,0,,19141,0.57,0,0,0,0.01,0.18,0.7,711,0.29,38228
31001,"Box Butte County, Nebraska",42.165644,-102.93854,NE,County,Central-N,965,3617,2652,4848.00,20,75,0,75,0.75,0,2652,0,,25590,0.49,0,0,0.02,0.01,0.1,8,687,0.32,52914
31003,"Boyd County, Nebraska",42.901593,-98.71488,NE,County,Central-N,128,983,855,1147.00,11,86,0,86,0.86,0,855,0,,25046,0.55,0.01,0.01,0.11,0.02,0.24,10.5,1075,0.34,55465
31005,"Brown County, Nebraska",42.534188,-99.87157,NE,County,Central-N,153,1385,1232,1584.00,10,87,0,87,0.87,0,1232,0,,23157,0.49,0,0.01,0.02,0,0.1,3.9,540,0.34,39964
31007,"Buffalo County, Nebraska",40.790062,-99.06918,NE,County,Central-N,4763,14569,9806,20733.00,23,70,0,70,0.7,0,9806,0,,21843,0.53,0,0,0.01,0.01,0.16,2.6,1221,0.3,42348
31009,"Burt County, Nebraska",41.854106,-96.33759,NE,County,Central-N,930,2367,1437,3533.00,26,67,0,67,0.67,0,1437,0,,24830,0.67,0.01,0.01,0.08,0.04,0.14,47.6,968,0.3,51550
31011,"Butler County, Nebraska",41.233275,-97.13482,NE,County,Central-N,691,3079,2388,3926.00,18,78,0,78,0.78,0,2388,0,,25203,0.54,0,0,0.03,0.01,0.1,13.9,492,0.31,49345
31013,"Cass County, Nebraska",40.936518,-96.09339,NE,County,Central-N,3484,8452,4968,12707.00,27,67,0,67,0.67,0,4968,0,,27673,0.5,0,0,0.03,0.01,0.09,14.4,585,0.32,54240
31015,"Cedar County, Nebraska",42.605286,-97.23988,NE,County,Central-N,571,3532,2961,4358.00,13,81,0,81,0.81,0,2961,0,,29638,0.63,0,0,0.03,0.01,0.06,45.3,557,0.35,66522
31017,"Chase County, Nebraska",40.507192,-101.6994,NE,County,Central-N,171,1648,1477,1879.00,9,88,0,88,0.88,0,1477,0,,25738,0.51,0,0,0.02,0.01,0.1,12,740,0.28,54421
31019,"Cherry County, Nebraska",42.651785,-101.1472,NE,County,Central-N,317,2623,2306,3082.00,10,85,0,85,0.85,0,2306,0,,28241,0.54,0,0,0.13,0.06,0.13,4.4,894,0.31,52749
31021,"Cheyenne County, Nebraska",41.196569,-103.00233,NE,County,Central-N,711,3665,2954,4635.00,15,79,0,79,0.79,0,2954,0,,25213,0.6,0,0,0.02,0.02,0.13,1,5960,0.26,43564
31023,"Clay County, Nebraska",40.521099,-98.04225,NE,County,Central-N,477,2422,1945,3030.00,16,80,0,80,0.8,0,1945,0,,28296,0.65,0,0.02,0.06,0.03,0.14,8.4,1196,0.32,55964
31025,"Colfax County, Nebraska",41.558089,-97.08837,NE,County,Central-N,859,2171,1312,3174.00,27,68,0,68,0.68,0,1312,0,,23876,0.56,0.01,0,0.08,0.04,0.09,11.4,572,0.33,55758
31027,"Cuming County, Nebraska",41.915502,-96.77476,NE,County,Central-N,719,3122,2403,4024.00,18,78,0,78,0.78,0,2403,0,,23751,0.39,0.03,0.01,0.43,0.22,0.16,25.5,412,0.32,50758
31029,"Custer County, Nebraska",41.386492,-99.63109,NE,County,Central-N,641,4695,4054,5579.00,12,84,0,84,0.84,0,4054,0,,24496,0.51,0,0,0.09,0.05,0.12,16,571,0.3,56047
31031,"Dakota County, Nebraska",42.426294,-96.49262,NE,County,Central-N,2314,3616,1302,6209.00,37,58,0,58,0.58,0,1302,0,,24615,0.57,0.01,0,0.03,0.01,0.1,4.2,2576,0.32,45644
31033,"Dawes County, Nebraska",42.726836,-103.1551,NE,County,Central-N,801,2632,1831,3676.00,22,72,0,72,0.72,0,1831,0,,20179,0.39,0.04,0.04,0.37,0.2,0.17,79.6,264,0.36,50289
31035,"Dawson County, Nebraska",40.837439,-99.86831,NE,County,Central-N,2136,5984,3848,8559.00,25,70,0,70,0.7,0,3848,0,,21137,0.7,0.02,0.02,0.04,0.04,0.19,6.6,1396,0.27,40667
31037,"Deuel County, Nebraska",41.081477,-102.31429,NE,County,Central-N,120,809,689,977.00,12,83,0,83,0.83,0,689,0,,20142,0.43,0.04,0.01,0.33,0.18,0.15,24,1013,0.34,47366
31039,"Dixon County, Nebraska",42.467847,-96.84199,NE,County,Central-N,556,2041,1485,2744.00,20,74,0,74,0.74,0,1485,0,,27199,0.58,0,0,0.05,0.02,0.14,4.4,440,0.3,44109
31041,"Dodge County, Nebraska",41.521339,-96.58757,NE,County,Central-N,4544,9933,5389,15263.00,30,65,0,65,0.65,0,5389,0,,23769,0.49,0.01,0,0.12,0.06,0.11,12.6,476,0.32,52601
31043,"Douglas County, Nebraska",41.264027,-96.05094,NE,County,Central-N,113798,108077,5721,235159.00,48,46,1,-48,0,0.48,0,5721,,24588,0.5,0.01,0.01,0.11,0.05,0.11,69.4,529,0.33,50043
31045,"Dundy County, Nebraska",40.111866,-101.63531,NE,County,Central-N,89,823,734,949.00,9,87,0,87,0.87,0,734,0,,29180,0.67,0.12,0.03,0.11,0.08,0.14,1576.6,328,0.28,52842
31047,"Fillmore County, Nebraska",40.533947,-97.56809,NE,County,Central-N,613,2130,1517,2915.00,21,73,0,73,0.73,0,1517,0,,28502,0.6,0,0,0.07,0.04,0.08,2.2,920,0.35,45624
31049,"Franklin County, Nebraska",40.171097,-98.94421,NE,County,Central-N,250,1347,1097,1658.00,15,81,0,81,0.81,0,1097,0,,25460,0.54,0.01,0.01,0.04,0.01,0.09,10.2,575,0.33,54556
31051,"Frontier County, Nebraska",40.549039,-100.40162,NE,County,Central-N,161,1110,949,1315.00,12,84,0,84,0.84,0,949,0,,26095,0.54,0,0,0.02,0.01,0.13,5.6,576,0.37,44794
31053,"Furnas County, Nebraska",40.191085,-99.91055,NE,County,Central-N,304,1921,1617,2321.00,13,83,0,83,0.83,0,1617,0,,25262,0.58,0,0,0.02,0.01,0.12,2.8,975,0.36,48543
31055,"Gage County, Nebraska",40.248785,-96.69294,NE,County,Central-N,2935,6380,3445,9911.00,30,64,0,64,0.64,0,3445,0,,22068,0.54,0,0,0.03,0.01,0.16,6.9,719,0.34,44461
31057,"Garden County, Nebraska",41.527955,-102.34424,NE,County,Central-N,153,869,716,1063.00,14,82,0,82,0.82,0,716,0,,24555,0.55,0.01,0.01,0.02,0.01,0.12,26.2,851,0.34,50861
31059,"Garfield County, Nebraska",41.830464,-99.03998,NE,County,Central-N,121,821,700,970.00,13,85,0,85,0.85,0,700,0,,26715,0.59,0,0,0.05,0.02,0.09,1.2,1704,0.33,38645
31061,"Gosper County, Nebraska",40.554307,-99.84019,NE,County,Central-N,166,794,628,1004.00,17,79,0,79,0.79,0,628,0,,22092,0.51,0,0,0.01,0,0.13,3.6,570,0.28,40436
31063,"Grant County, Nebraska",41.896813,-101.72442,NE,County,Central-N,20,367,347,394.00,5,93,0,93,0.93,0,347,0,,23266,0.57,0,0,0.04,0,0.08,4.5,458,0.34,55319
31065,"Greeley County, Nebraska",41.567232,-98.48765,NE,County,Central-N,210,912,702,1166.00,18,78,0,78,0.78,0,702,0,,19968,0.56,0,0,0.01,0.01,0.19,0.8,776,0.28,47537
31067,"Hall County, Nebraska",40.894156,-98.41773,NE,County,Central-N,6282,14408,8126,21777.00,29,66,0,66,0.66,0,8126,0,,23833,0.51,0.01,0,0.02,0.01,0.12,4.5,570,0.32,43858
31069,"Hamilton County, Nebraska",40.876641,-98.02136,NE,County,Central-N,878,3783,2905,4928.00,18,77,0,77,0.77,0,2905,0,,23380,0.51,0.02,0.01,0.24,0.13,0.14,107.3,546,0.34,48499
31071,"Harlan County, Nebraska",40.154431,-99.41447,NE,County,Central-N,254,1496,1242,1819.00,14,82,0,82,0.82,0,1242,0,,26715,0.63,0,0,0.03,0.01,0.1,16.8,543,0.33,62191
31073,"Hayes County, Nebraska",40.516243,-101.08131,NE,County,Central-N,30,472,442,511.00,6,92,0,92,0.92,0,442,0,,25322,0.52,0,0,0.02,0.01,0.12,6.2,553,0.32,46744
31075,"Hitchcock County, Nebraska",40.202916,-101.01099,NE,County,Central-N,161,1232,1071,1461.00,11,84,0,84,0.84,0,1071,0,,23749,0.59,0.01,0,0.04,0.04,0.06,1.4,713,0.33,48856
31077,"Holt County, Nebraska",42.486684,-98.72625,NE,County,Central-N,531,4354,3823,5074.00,11,86,0,86,0.86,0,3823,0,,23554,0.58,0,0,0.02,0.01,0.16,4.1,710,0.36,40496
31079,"Hooker County, Nebraska",42.042065,-101.08113,NE,County,Central-N,40,355,315,414.00,10,86,0,86,0.86,0,315,0,,24120,0.57,0,0,0.04,0.02,0.1,4.3,2412,0.3,46667
31081,"Howard County, Nebraska",41.207692,-98.53952,NE,County,Central-N,544,2284,1740,2958.00,18,77,0,77,0.77,0,1740,0,,20737,0.61,0,0,0.01,0.01,0.13,1,721,0.27,40732
31083,"Jefferson County, Nebraska",40.162013,-97.1451,NE,County,Central-N,837,2399,1562,3448.00,24,70,0,70,0.7,0,1562,0,,26770,0.5,0,0,0.02,0.01,0.1,11,569,0.29,51040
31085,"Johnson County, Nebraska",40.39286,-96.25079,NE,County,Central-N,563,1355,792,2062.00,27,66,0,66,0.66,0,792,0,,24777,0.47,0.01,0,0.03,0.01,0.14,13.2,570,0.36,44947
31087,"Kearney County, Nebraska",40.494463,-98.96172,NE,County,Central-N,550,2531,1981,3255.00,17,78,0,78,0.78,0,1981,0,,19435,0.45,0.06,0.02,0.1,0.05,0.14,13.9,376,0.3,48511
31089,"Keith County, Nebraska",41.174579,-101.69334,NE,County,Central-N,571,3235,2664,3995.00,14,81,0,81,0.81,0,2664,0,,27796,0.6,0,0,0.05,0.02,0.05,12.6,516,0.31,56791
