FIPS,CountyState,Latitude,Longitude,State,Type,Region,VoteDemocratic2016,VoteRepublican2016,VotesTotal2016,DifferenceVotes2016,PercentageDemocratic2016,PercentageRepublican2016,DemocratOrRepublican,,C Income/Capita,College2014,BlackPercentage,AsianPercentage,HispanicPercentage,ForeignBornPercentage,PovertyPercentage2014,PopulationDensity,LandArea,Obese2013,MedianIncomeHousehold2014
54079,"Kewaunee County, Wisconsin",44.523829,-87.58695,WI,County,Central-N,"3,627","6,618","10,767","2,991",0.34,0.61,0,,26514,0.56,0.07,0.02,0.12,0.06,0.14,611.9,272,0.33,53945
54081,"La Crosse County, Wisconsin",43.859415,-91.18912,WI,County,Central-N,"32,406","26,378","63,003","-6,028",0.51,0.42,1,,25282,0.46,0,0,0.02,0.01,0.09,60,343,0.34,56160
54083,"Lafayette County, Wisconsin",42.656111,-90.13092,WI,County,Central-N,"3,288","3,977","7,618",689,0.43,0.52,0,,26271,0.66,0.02,0.04,0.02,0.03,0.14,253.6,452,0.28,49790
54085,"Langlade County, Wisconsin",45.239558,-89.09181,WI,County,Central-N,"3,250","6,478","10,143","3,228",0.32,0.64,0,,23483,0.47,0,0,0.04,0.03,0.12,26.6,634,0.35,52260
54087,"Lincoln County, Wisconsin",45.337478,-89.68338,WI,County,Central-N,"5,371","8,401","14,580","3,030",0.37,0.58,0,,22974,0.44,0.01,0,0.02,0.02,0.15,22.9,871,0.3,40968
54089,"Manitowoc County, Wisconsin",44.102318,-87.75858,WI,County,Central-N,"14,538","23,244","40,188","8,706",0.36,0.58,0,,24669,0.48,0.01,0.01,0.01,0.01,0.11,32.7,879,0.33,48881
54091,"Marathon County, Wisconsin",44.900795,-89.73849,WI,County,Central-N,"26,481","39,014","69,038","12,533",0.38,0.57,0,,25825,0.5,0.01,0.03,0.04,0.03,0.1,138.3,589,0.31,48430
54093,"Marinette County, Wisconsin",45.307094,-87.94011,WI,County,Central-N,"6,409","13,122","20,343","6,713",0.32,0.65,0,,27607,0.53,0.01,0.06,0.02,0.04,0.11,86.8,1545,0.3,54400
54095,"Marquette County, Wisconsin",43.825126,-89.41042,WI,County,Central-N,"2,808","4,709","7,845","1,901",0.36,0.6,0,,23555,0.47,0,0.01,0.02,0.02,0.13,29.8,1399,0.35,43701
54097,"Menominee County, Wisconsin",44.937468,-88.64854,WI,County,Central-N,"1,002",267,"1,308",-735,0.77,0.2,1,,23490,0.44,0.01,0.01,0.03,0.01,0.14,33.8,456,0.35,43661
54099,"Milwaukee County, Wisconsin",43.034113,-87.96071,WI,County,Central-N,"288,822","126,069","436,438","-162,753",0.66,0.29,1,,14710,0.49,0.01,0,0.05,0.03,0.31,11.8,358,0.43,36774
54101,"Monroe County, Wisconsin",43.939355,-90.59113,WI,County,Central-N,"7,052","11,356","19,530","4,304",0.36,0.58,0,,24295,0.58,0.27,0.04,0.14,0.09,0.22,3932.5,241,0.33,42946
54103,"Oconto County, Wisconsin",45.026571,-88.24749,WI,County,Central-N,"5,940","13,345","20,137","7,405",0.3,0.66,0,,23456,0.49,0.01,0.01,0.04,0.02,0.14,49.6,901,0.33,52978
54105,"Oneida County, Wisconsin",45.719517,-89.5019,WI,County,Central-N,"8,109","12,132","21,371","4,023",0.38,0.57,0,,25941,0.46,0,0,0.02,0.01,0.1,37.7,998,0.3,52776
54107,"Outagamie County, Wisconsin",44.336535,-88.41001,WI,County,Central-N,"38,068","49,879","93,931","11,811",0.41,0.53,0,,27041,0.59,0.01,0.01,0.01,0.01,0.11,32.3,1113,0.33,49040
54109,"Ozaukee County, Wisconsin",43.329252,-87.94471,WI,County,Central-N,"20,170","30,464","53,879","10,294",0.37,0.57,0,,28186,0.59,0.01,0.03,0.04,0.04,0.09,277,638,0.3,59377
55001,"Pepin County, Wisconsin",44.593124,-92.01366,WI,County,Central-N,"1,344","2,206","3,735",862,0.36,0.59,0,,42041,0.74,0.02,0.02,0.03,0.04,0.05,370.8,233,0.27,77364
55003,"Pierce County, Wisconsin",44.735376,-92.46368,WI,County,Central-N,"8,399","11,272","21,205","2,873",0.4,0.53,0,,24367,0.48,0,0,0.02,0.01,0.13,32.2,232,0.34,53828
55005,"Polk County, Wisconsin",45.451694,-92.45222,WI,County,Central-N,"7,565","13,810","22,667","6,245",0.33,0.61,0,,27462,0.61,0.01,0.01,0.02,0.01,0.12,71.5,574,0.3,68471
55007,"Portage County, Wisconsin",44.486525,-89.52242,WI,County,Central-N,"18,529","17,305","38,252","-1,224",0.48,0.45,1,,25751,0.53,0,0.01,0.02,0.01,0.11,48.4,914,0.3,52411
55009,"Price County, Wisconsin",45.71105,-90.37306,WI,County,Central-N,"2,667","4,559","7,568","1,892",0.35,0.6,0,,24972,0.58,0.01,0.03,0.03,0.03,0.14,87.4,801,0.33,52075
55011,"Racine County, Wisconsin",42.735626,-87.96406,WI,County,Central-N,"42,641","46,681","94,302","4,040",0.45,0.5,0,,23723,0.48,0.01,0.01,0.02,0.01,0.16,11.3,1254,0.34,42659
55013,"Richland County, Wisconsin",43.361048,-90.40776,WI,County,Central-N,"3,569","4,013","8,009",444,0.45,0.5,0,,27141,0.56,0.12,0.01,0.12,0.05,0.13,588.6,332,0.33,54782
55015,"Rock County, Wisconsin",42.654411,-89.04911,WI,County,Central-N,"39,339","31,493","75,235","-7,846",0.52,0.42,1,,22778,0.49,0.01,0.01,0.02,0.02,0.13,30.8,586,0.32,44026
55017,"Rusk County, Wisconsin",45.437305,-91.13615,WI,County,Central-N,"2,171","4,564","7,067","2,393",0.31,0.65,0,,24094,0.51,0.05,0.01,0.08,0.04,0.14,223.3,718,0.37,51237
55019,"St. Croix County, Wisconsin",45.028469,-92.50696,WI,County,Central-N,"17,482","26,222","47,106","8,740",0.37,0.56,0,,21004,0.43,0.01,0,0.02,0.02,0.19,16.1,914,0.32,39999
55021,"Sauk County, Wisconsin",43.444512,-89.90087,WI,County,Central-N,"14,690","14,799","31,357",109,0.47,0.47,0,,32220,0.67,0.01,0.01,0.02,0.02,0.08,116.8,722,0.26,75920
55023,"Sawyer County, Wisconsin",45.906531,-91.25059,WI,County,Central-N,"3,503","5,185","9,038","1,682",0.39,0.57,0,,25988,0.53,0.01,0.01,0.05,0.04,0.11,74.6,831,0.33,50243
55025,"Shawano County, Wisconsin",44.78967,-88.75647,WI,County,Central-N,"6,068","12,769","19,810","6,701",0.31,0.64,0,,23809,0.57,0.01,0,0.02,0.01,0.19,13.2,1257,0.3,40701
